id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
905947,CHIC ROOM IN BROOKLYN BROWNSTONE,4847926,Shelley,Brooklyn,Flatbush,40.64388,-73.95279,Private room,28,3,81,2020-03-20,0.96,3,355
906038,Central Pk West-Convenient 1 BR,4848828,Joy,Manhattan,Upper West Side,40.79626,-73.96145,Entire home/apt,98,14,30,2019-12-22,0.33,1,322
908923,Charming East Village Studio,4872812,Toby,Manhattan,East Village,40.72784,-73.98486,Entire home/apt,100,3,2,2017-08-02,0.04,1,0
911092,Avenue A Apartment,4888892,Darina,Manhattan,East Village,40.723,-73.97861,Entire home/apt,145,5,189,2020-07-16,2.08,1,306
912376,Room in cool Bushwick loft!,4103952,Maria,Brooklyn,Bedford-Stuyvesant,40.69901,-73.93967,Private room,50,10,6,2020-01-05,0.08,1,227
915020,Garden Apartment in Park Slope,181756,Roslyn,Brooklyn,South Slope,40.66414,-73.98457,Entire home/apt,150,3,155,2020-02-17,1.74,2,16
916311,Rooms in Spacious East Village Apt.,511175,Luis,Manhattan,East Village,40.72361,-73.97877,Private room,100,3,6,2019-07-15,0.08,2,179
917058,Charming Greenwich Village studio,4924435,Darla,Manhattan,Greenwich Village,40.73356,-73.99876,Entire home/apt,254,3,4,2019-12-29,0.04,1,253
918049,Union Sq European Serene apt,4929807,Liz,Manhattan,Chelsea,40.73949,-73.99483,Entire home/apt,243,3,56,2019-12-15,0.65,1,245
918426,IDEAL AREA!Reviews! LARGE btfl room,4932354,Mitty,Brooklyn,Prospect Heights,40.67852,-73.97008,Private room,53,3,80,2019-11-04,0.88,3,365
919491,Park Slope LARGEST (private) SHARE IN PARK SLOPE,4938247,Kevin,Brooklyn,Park Slope,40.67665,-73.97925,Private room,70,2,175,2019-10-03,1.94,1,0
919830,1br in a 2br apartment in Chelsea (23/7),1895793,Eduardo,Manhattan,Chelsea,40.7458,-73.99857,Private room,100,2,185,2020-02-29,2.20,1,180
919990,2 Bedroom Apt in Caroll Gardens,4629954,Sarah,Brooklyn,Carroll Gardens,40.67573,-73.99878,Entire home/apt,157,6,1,2017-01-03,0.02,1,0
920930,Backyard BBQ in Brooklyn Brownstone,4950369,Meryl,Brooklyn,Bedford-Stuyvesant,40.68863,-73.94294,Entire home/apt,142,7,28,2018-08-27,0.33,1,364
921441,Artsy Bedroom/Office in WaHi,4954283,Michelle,Manhattan,Washington Heights,40.84408,-73.93675,Private room,45,1,148,2020-03-08,1.92,1,45
921585,Cosmopolitan Brownstone Sanctuary,4955205,"Stelian, Deanna And 2H",Brooklyn,Bedford-Stuyvesant,40.68336,-73.93648,Entire home/apt,180,3,71,2019-09-28,0.79,1,288
921624,Rare Spacious Quiet Prime Williamsburg Duplex Loft,4955560,Emmanuel,Brooklyn,Williamsburg,40.71579,-73.9588,Entire home/apt,250,7,26,2020-01-03,0.30,1,0
921862,Breathtaking view of New York city,4957149,George,Manhattan,Upper West Side,40.7886,-73.97553,Entire home/apt,250,28,30,2019-08-24,0.37,1,32
922764,Top Floor 2bd Luxury Brownstone Apt,1204785,Lorrie,Brooklyn,Fort Greene,40.68544,-73.97371,Entire home/apt,200,7,275,2020-01-03,3.04,2,358
923566,Sunlit Central Park Apartment,4967515,Cody,Manhattan,Upper West Side,40.78775,-73.98152,Entire home/apt,200,6,25,2019-10-24,0.27,2,364
923725,Gorgeous PermaGO Private Room  in City Hall  - 1/2,4887492,Gershwyn,Manhattan,Civic Center,40.71167,-74.00832,Private room,71,7,27,2020-01-25,0.30,5,180
923729,PermaGO Bunk Bed in City Hall Shared Room@,4887492,Gershwyn,Manhattan,Financial District,40.71008,-74.00957,Shared room,74,3,34,2019-01-31,0.38,5,270
923979,Sanitized Private Studio  JFK  Subway  Not A Bsmnt,4970027,Tzvi,Queens,Briarwood,40.70715,-73.81468,Entire home/apt,61,3,96,2020-08-12,1.06,1,236
924600,"Sunny, private room in Brooklyn!",4973668,Gloria,Brooklyn,Bedford-Stuyvesant,40.68713,-73.93659,Private room,32,7,100,2020-07-17,1.12,3,338
924658,"Bright, airy room share in Brooklyn",4973668,Gloria,Brooklyn,Bedford-Stuyvesant,40.687,-73.93446,Shared room,25,7,117,2020-07-07,1.29,3,341
925240,Artist Loft - Union Square,4976428,Jonathan,Manhattan,East Village,40.73194,-73.98939,Entire home/apt,275,5,98,2019-12-03,1.11,1,365
925730,Large studio all to yourself,4980428,L,Manhattan,Chinatown,40.7189,-73.99654,Entire home/apt,150,7,14,2019-10-11,0.16,1,362
927408,"Large Cozy Room #1, Landmark Home 1 block to PRATT",51038,Erica,Brooklyn,Clinton Hill,40.68618,-73.96603,Private room,98,2,49,2020-01-31,0.55,5,338
927597,(2) CLEAN HOME AWAY FROM HOME!,4983320,Terri,Queens,Flushing,40.75444,-73.83057,Private room,80,1,75,2017-01-01,0.85,2,0
929032,Dumbo | Spacious private room w/ private bathroom,2420592,Lucas,Brooklyn,Vinegar Hill,40.70163,-73.98208,Private room,85,3,21,2020-01-19,0.63,2,0
930701,PRIVATE ROOM FOR SOLO TRAVELER,240834,Al,Queens,Long Island City,40.76038,-73.92952,Private room,95,3,62,2019-01-01,0.68,2,273
931352,Lovely Private Room in Bushwick! :),4156449,Cassia,Brooklyn,Bushwick,40.69958,-73.92006,Private room,60,5,0,,,1,0
932277,Fabulous Industrial Dumbo Loft,2902266,Kate,Brooklyn,DUMBO,40.70434,-73.98989,Private room,125,30,35,2015-01-05,0.38,1,173
933861,Hell's Kitchen Hideaway - Private Entrance,5025046,Nick & Jim,Manhattan,Hell's Kitchen,40.763,-73.98911,Private room,38,2,109,2020-03-08,1.21,1,101
935280,Minimalist loft in Bushwick,66071,Christopher,Brooklyn,Bushwick,40.70846,-73.92172,Entire home/apt,100,5,22,2020-06-27,0.30,1,0
936218,Clean-Furnished Room Near The Apollo (W 125th St.),5052897,Anthony,Manhattan,Harlem,40.81378,-73.95353,Private room,55,5,24,2020-03-22,0.28,1,179
938022,Private Bedroom in Williamsburg,1866827,Gregory,Brooklyn,Williamsburg,40.7078,-73.94827,Private room,68,1,102,2019-12-18,1.12,2,365
938075,West Village pied-à-terre,5065725,Margaret,Manhattan,West Village,40.73492,-74.00254,Entire home/apt,110,60,0,,,1,363
939657,Behind the Red Door II,5076827,Diane And Craig,Manhattan,Harlem,40.81071,-73.94493,Entire home/apt,75,30,84,2020-07-19,0.93,2,241
939724,Stylish Room-Artist/Designers' Flat,1865527,Kayla,Brooklyn,Bedford-Stuyvesant,40.69433,-73.9454,Private room,89,1,40,2020-05-27,0.45,3,365
940115,Crown Heights Small Private Studio Prime Location,5067409,Ni,Brooklyn,Crown Heights,40.67555,-73.95254,Entire home/apt,75,7,16,2019-07-09,0.20,1,197
940116,Bright Room in Historic Brownstone,1650330,Chandle,Brooklyn,Sunset Park,40.64942,-74.00749,Private room,59,5,44,2019-12-03,0.50,2,364
941179,Clean & Cozy Brooklyn 1 BR Gem  - Great location!,4085497,Michael,Brooklyn,Crown Heights,40.67296,-73.9501,Entire home/apt,150,2,50,2020-01-02,0.70,1,365
944040,Entire 1.5 Br Apt- Crown Heights - Franklin Ave,896918,Rusty,Brooklyn,Crown Heights,40.67607,-73.95408,Entire home/apt,136,1,80,2020-08-09,1.04,1,0
944049,Beautiful 1BR in Prime West Village,1908073,Andrew,Manhattan,West Village,40.73194,-74.00189,Entire home/apt,150,4,69,2020-02-27,0.76,1,0
944183,your holiday-ready Harlem home away from home!,3361696,Lindsay,Manhattan,Harlem,40.81177,-73.95139,Entire home/apt,98,3,1,2018-01-02,0.03,1,0
944840,Dumbo Loft With A Beautiful View,5110818,Kevin,Brooklyn,DUMBO,40.70447,-73.98754,Entire home/apt,134,14,14,2019-01-29,0.16,1,229
945297,East Village Gay Friendly Dbl Room,5074654,Seth,Manhattan,East Village,40.72836,-73.98163,Private room,47,1,481,2020-07-19,5.33,1,310
947963,Sunny WILLIAMSBURG Room near SUBWAY,3229099,Brian,Brooklyn,Williamsburg,40.71684,-73.9441,Private room,43,60,16,2019-06-09,0.18,1,365
949159,Sunny large 1-bedroom apartment near Prospect Park,2681924,Lauren,Brooklyn,Flatbush,40.65286,-73.96274,Entire home/apt,69,14,2,2017-10-01,0.05,1,104
949713,Luxury Duplex Loft w. Private Roof & Amazing Views,1295416,Tal,Brooklyn,Gowanus,40.6745,-73.99582,Entire home/apt,400,90,32,2019-12-14,0.35,1,83
951365,Bushwick/Ridgewood studio garden aptmt w parking,2675998,Alice,Queens,Ridgewood,40.7099,-73.91509,Entire home/apt,100,2,82,2020-08-01,0.90,1,321
951935,Great apartment in Williamsburg!,1727954,Joseph,Brooklyn,Williamsburg,40.71569,-73.94106,Private room,80,7,1,2014-01-06,0.01,1,365
951944,Quiet Studio in Prime SoHo,1408973,Dom,Manhattan,SoHo,40.72493,-74.00307,Entire home/apt,115,3,85,2020-02-06,0.94,1,61
953314,Midtown Manhattan Duplex,5175217,Jason,Manhattan,Kips Bay,40.74356,-73.98176,Entire home/apt,789,30,155,2019-09-25,1.72,1,365
953821,Sunny and Comfortable Private Room,2203229,Pat,Brooklyn,Crown Heights,40.66778,-73.95831,Private room,58,7,43,2018-07-23,0.48,1,16
955153,Elegant loft in heart of soho,5165749,Ben,Manhattan,SoHo,40.72256,-73.99767,Entire home/apt,1000,30,7,2014-06-27,0.08,2,90
955542,*Sunny Master BD* in Garden Duplex,4932354,Mitty,Brooklyn,Prospect Heights,40.67942,-73.97078,Private room,79,3,13,2018-11-01,0.15,3,0
956412,Charming Bright 2BR apt- sleeps 6,588270,Dikla,Brooklyn,DUMBO,40.70424,-73.98597,Entire home/apt,350,2,260,2020-07-27,2.89,2,340
957002,Cozy PRIVATE Studio Apartment UWS and Jazz Tour.,5202854,Sabrina,Manhattan,Upper West Side,40.7982,-73.96394,Entire home/apt,100,1,146,2019-12-28,1.68,1,364
957642,Large bedroom/Heart of Brooklyn,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.66167,-73.95098,Private room,44,5,123,2020-02-17,1.37,3,353
958444,Great 1BD waterfront City Island NY Apt-7,5214644,Noelva,Bronx,City Island,40.85235,-73.78873,Entire home/apt,113,3,75,2020-08-15,0.86,1,28
959349,Modern New Duplex with Private Yard,1797637,Daniel,Brooklyn,Williamsburg,40.71765,-73.93999,Entire home/apt,165,7,5,2016-01-03,0.07,1,0
959791,"Bright, Big, Beautiful 1-Bdrm!  Great Area &price!",2172047,Geeta,Brooklyn,Crown Heights,40.67521,-73.95049,Entire home/apt,102,2,19,2020-01-31,0.32,1,310
959871,Bask in the light! Studio bedroom in Williamsburg,1822729,Derek,Brooklyn,Williamsburg,40.71081,-73.96121,Private room,90,7,16,2019-08-03,0.18,2,0
960210,Brooklyn Fashionista 1Bdr Loft,1865527,Kayla,Brooklyn,Bedford-Stuyvesant,40.69438,-73.94519,Private room,96,1,23,2019-10-09,0.27,3,364
962045,"Private Room & Coffee, only 3 blocks to Train",5239845,Deanna,Brooklyn,Bushwick,40.69288,-73.90374,Private room,50,2,347,2019-12-10,3.90,1,0
964379,Water Views 3 Bed Home W/ Parking.,555739,Rosana,Brooklyn,Bay Ridge,40.63463,-74.03621,Entire home/apt,128,30,16,2020-07-31,0.47,3,347
966104,Private room in large 2 bed room,5268970,Javier,Manhattan,East Village,40.72726,-73.97573,Private room,78,3,51,2018-11-25,0.59,1,194
971247,Sunny Artist Live/Work Apartment,5308961,Larry,Manhattan,Upper West Side,40.79368,-73.96487,Entire home/apt,190,3,177,2019-12-12,1.97,1,356
972426,"BIG, COMFY, PRIV. room, Big apt, yard, Will-B dplx",216191,M,Brooklyn,Williamsburg,40.71149,-73.94504,Private room,89,2,7,2018-12-21,0.08,4,358
973128,Pretty One Bed in Brooklyn Heights,434473,Patricia,Brooklyn,Brooklyn Heights,40.69224,-73.99638,Entire home/apt,150,30,48,2016-11-11,0.54,1,0
973535,"Garden Apt, 5 mins from LaGuardia",3179866,Gonzalo And Nora,Queens,East Elmhurst,40.76356,-73.8885,Entire home/apt,115,3,169,2020-07-12,1.89,2,365
973653,A true Sanctuary in Harlem NYC,4770121,Somaya,Manhattan,Harlem,40.82421,-73.93996,Entire home/apt,100,185,0,,,4,358
975229,Prime East Village location w/backyard garden!,5333736,Timothy,Manhattan,East Village,40.73055,-73.98875,Entire home/apt,99,5,74,2019-12-27,0.83,1,0
975250,Bushwick Duplex 2,3709510,Deacon,Brooklyn,Bushwick,40.69282,-73.92477,Private room,70,1,30,2019-11-06,0.47,2,0
975965,Great Room in Lively East Village,2267153,John,Manhattan,East Village,40.72792,-73.98507,Private room,64,1,437,2020-08-09,4.85,3,65
975990,Brooklyn Heights Brownstone - Private Bdrm Avail.,5339881,Gerard,Brooklyn,Brooklyn Heights,40.69293,-73.99679,Entire home/apt,275,1,14,2019-11-29,0.20,1,363
976167,Newly Furnished Beautiful & Quiet,5341060,Simo,Brooklyn,Fort Hamilton,40.61806,-74.03195,Entire home/apt,149,4,33,2018-01-07,0.39,1,363
976242,Cozy East Village Haven,854208,Anna,Manhattan,East Village,40.7282,-73.98893,Entire home/apt,110,10,39,2019-12-15,0.43,1,0
978386,"A gem garden nook on Broadway & 42ST in Queens, NY",5354308,Yiota,Queens,Astoria,40.75751,-73.91678,Entire home/apt,85,2,303,2020-07-31,3.40,1,0
978615,NICE ROOM IN ASTORIA NEAR MANHATTAN,5369117,Rosa,Queens,Astoria,40.76291,-73.91871,Private room,82,2,197,2020-02-20,2.23,2,365
980098,Quiet ST MARK'S PLACE ARTIST'S GEM,5364702,Lynn,Manhattan,East Village,40.72739,-73.98815,Entire home/apt,208,1,58,2020-02-16,0.65,1,345
980561,"Beautiful, private, uptown studio",15742,Alix,Manhattan,Harlem,40.82892,-73.94745,Entire home/apt,100,3,37,2018-09-08,0.41,1,83
981494,Large and sunny one BR (600 sq.ft),5207582,Olivia,Manhattan,Morningside Heights,40.81062,-73.96015,Entire home/apt,100,1,0,,,1,0
982038,Entire 1bdrm cnr of Fort Greene- off Park,5378922,Eileen,Brooklyn,Fort Greene,40.68859,-73.9729,Entire home/apt,130,9,7,2019-12-23,0.08,2,365
982276,*Perfect Bedroom! Large Sunny Apt*Manhattan*NYC,1449904,Edel,Manhattan,Chinatown,40.71384,-73.99373,Private room,96,60,49,2020-01-12,0.56,2,74
982409,Room in 2bdrm off Ft Greene Park,5378922,Eileen,Brooklyn,Fort Greene,40.68734,-73.97401,Private room,70,10,1,2013-11-28,0.01,2,365
983625,Great Studio in the heart of Harlem,4548229,Brinton,Manhattan,Harlem,40.80421,-73.94302,Entire home/apt,135,30,193,2019-11-22,2.25,4,351
984655,Master Bedroom w/ Private bathroom,5400845,Jodi And John,Brooklyn,Kensington,40.64154,-73.97466,Private room,103,1,66,2017-04-30,0.82,1,88
984721,Quiet Garden APT Facing NY Bay!,555739,Rosana,Brooklyn,Bay Ridge,40.63508,-74.03628,Entire home/apt,64,28,28,2020-06-01,0.34,3,301
985338,"Monthly rental of guest room,limited kitchen use",1417489,Lorna,Brooklyn,Brooklyn Heights,40.70162,-73.99465,Entire home/apt,100,180,0,,,1,365
986727,Manhattan's Best Deal!,5414067,Adrianne,Manhattan,East Harlem,40.80626,-73.94009,Entire home/apt,165,3,327,2020-03-16,3.64,2,314
987329,ROOM NEAR TIMES SQUARE MANHATTAN,5369117,Rosa,Queens,Astoria,40.76491,-73.9207,Private room,77,4,82,2019-12-01,1.46,2,365
987616,5 Bdrm Historic Brownstone Triplex,4018660,Emily,Brooklyn,Cobble Hill,40.68556,-73.99779,Entire home/apt,350,5,12,2016-08-20,0.14,1,0
989976,Three Bedroom NY Private Apartment,5435208,Rose,Queens,Flushing,40.74142,-73.8202,Entire home/apt,180,3,107,2020-02-24,1.21,1,228
990130,Spacious 3br Apartment in Brooklyn,5435713,Nikolai,Brooklyn,Prospect Heights,40.67682,-73.96586,Entire home/apt,140,5,7,2019-08-15,0.08,1,228
990208,❤️ Greenpoint Studio *Excellent Location *Monthly,1568269,Skylar,Brooklyn,Greenpoint,40.73462,-73.95261,Entire home/apt,114,50,29,2020-05-30,0.33,3,321
990367,Colorful Manhattan - Harlem Apartment,5438325,Lauri,Manhattan,Harlem,40.80684,-73.94844,Entire home/apt,170,5,30,2020-01-02,0.34,1,177
990529,Sunny Luxury Bedroom Guest Bathroom,5440087,Dn,Manhattan,Midtown,40.75136,-73.97076,Private room,364,3,3,2014-09-24,0.04,2,87
992508,"Next to Subway, Private bedroom",4714927,Elisa,Manhattan,East Harlem,40.79161,-73.95006,Private room,64,2,63,2020-02-29,0.73,3,1
992598,"Village Life, 2-Bedroom, East Village",2203885,Sascha,Manhattan,East Village,40.72399,-73.98134,Entire home/apt,250,3,195,2020-01-15,2.17,1,192
992891,Sunny Nolita 1 Bedroom Apartment,458021,Brian,Manhattan,Nolita,40.72131,-73.99487,Entire home/apt,100,3,17,2018-06-11,0.19,1,0
992977,Park Slope Pre-War Apartment,4000059,Shahdiya,Brooklyn,Park Slope,40.67359,-73.97434,Entire home/apt,100,365,1,2013-08-01,0.01,1,365
993040,YOUR HARLEM HOME AWAY FROM HOME!!!,5454862,Barbara,Manhattan,Harlem,40.8278,-73.94891,Entire home/apt,125,5,208,2020-03-20,2.35,1,0
993514,Luxury Furnished 1 BR UWS Apt w W/D & Deck,15145088,Izi,Manhattan,Upper West Side,40.78729,-73.97439,Entire home/apt,161,30,8,2019-06-03,0.09,8,351
993575,1 BR Large Luxury Furnished Apartment UWS,15145088,Izi,Manhattan,Upper West Side,40.7852,-73.9746,Entire home/apt,105,30,15,2020-07-30,0.19,8,365
993576,Luxury Furnished 1 BR Apartment  UWS,15145088,Izi,Manhattan,Upper West Side,40.78558,-73.97251,Entire home/apt,99,30,6,2019-12-01,0.10,8,365
995169,West Village Gem - Amazing Location,5466191,Ricky,Manhattan,West Village,40.73464,-74.00225,Entire home/apt,295,3,42,2020-03-10,1.32,1,0
995187,"BIG & SUNNY, 1 STOP FROM MANHATTAN",2829145,Charlotta,Brooklyn,Fort Greene,40.69248,-73.96983,Entire home/apt,275,4,90,2020-01-02,1.01,2,137
995215,Upper West Side Amazing Large 2 Bedrooms,3038687,Karen,Manhattan,Upper West Side,40.78954,-73.97222,Entire home/apt,99,30,1,2014-10-05,0.01,7,58
995367,1BR Apt as featured in New York Mag,412783,Nick,Manhattan,Greenwich Village,40.73506,-73.99728,Entire home/apt,334,15,14,2018-05-29,0.20,1,304
995469,Beautiful Large Furnished Bedroom on UES,5468901,Sanya,Manhattan,Upper East Side,40.76896,-73.95898,Private room,60,7,1,2015-12-22,0.02,1,0
997404,Charming Apt. In Brooklyn Townhouse,5480570,Darnell And Allison,Brooklyn,Bedford-Stuyvesant,40.68364,-73.92638,Entire home/apt,145,3,218,2020-03-15,2.43,1,353
998423,Great space minutes from Manhattan!,2765234,Case,Queens,Astoria,40.7603,-73.91395,Private room,75,5,23,2019-12-30,0.46,1,0
999977,Cozy studio apartment on upperwest,5497326,Jennifer,Manhattan,Upper West Side,40.77896,-73.97849,Entire home/apt,195,14,2,2017-08-19,0.02,2,83
999984,Greenwich Village Townhouse Apt,5468033,Linda,Manhattan,West Village,40.73303,-74.00237,Entire home/apt,170,3,118,2020-02-29,1.33,1,249
1000788,Modern Lux 1 br near 2/3/4/5 Trains,4797532,Priscilla,Brooklyn,Crown Heights,40.67319,-73.95987,Entire home/apt,120,28,1,2015-10-29,0.02,2,365
1001147,Big Room with Bath in Bushwick!,3363720,Kate,Brooklyn,Bushwick,40.68923,-73.91946,Private room,55,3,103,2019-09-03,1.16,4,0
1001447,Comfy twin bed/Cosy apartment/East Harlem / Subway,214794,Pete & Marcos,Manhattan,East Harlem,40.79307,-73.95138,Shared room,69,3,141,2020-01-02,1.57,1,365
1002469,Comfortable Apt near Bloomingdales,5512719,Ellen,Manhattan,Upper East Side,40.76249,-73.96054,Entire home/apt,275,3,67,2019-09-07,0.80,1,365
1003754,Chic  Park Slope Pied-à-terre,5520355,Finola,Brooklyn,South Slope,40.66162,-73.97994,Entire home/apt,424,7,100,2019-08-09,1.19,1,15
1005416,South Harlem Gem! 113th St & 8th Ave,5529633,Michael,Manhattan,Harlem,40.80132,-73.95568,Shared room,79,1,51,2019-11-23,0.61,1,89
1005763,★Private Room Overlooking the Park★,450050,Yakov & Cynthia,Manhattan,Harlem,40.81309,-73.95267,Private room,102,10,45,2015-08-05,0.51,1,83
1009001,BRIGHT CHARMING RAILROAD APARTMENT,1866827,Gregory,Brooklyn,Williamsburg,40.70903,-73.94668,Entire home/apt,120,3,11,2020-01-06,0.13,2,211
1009883,"Modern, Carroll Garden Townhouse",329436,Jana,Brooklyn,Carroll Gardens,40.68204,-73.99249,Entire home/apt,250,3,48,2020-06-28,0.58,2,28
1009973,Brooklyn Wildlife Loft Mckibbin st,5556571,Chris,Brooklyn,Williamsburg,40.70607,-73.935,Private room,70,4,16,2020-01-01,0.18,3,365
1010785,Astoria awesome balcony apartment PARKING FEE ADDL,3898812,Ahmed,Queens,Astoria,40.76295,-73.92652,Entire home/apt,190,2,79,2019-12-30,0.89,1,330
1011449,Spacious and EASY access to all!,5563508,Nate,Brooklyn,Prospect-Lefferts Gardens,40.65915,-73.9601,Private room,130,2,59,2020-02-16,0.67,1,342
1013648,Gorgeous 2 Fl Apt in1887 Brownstone,5018907,Vera,Brooklyn,Park Slope,40.67541,-73.9784,Entire home/apt,225,1,8,2015-08-29,0.09,1,0
1016004,Clean and Cute Shared Room in Very Safe Area,5577926,Lou,Queens,Astoria,40.76777,-73.91109,Shared room,39,1,176,2019-12-28,1.97,4,0
1016105,BK - Spacious & Sunny 4 bedroom apartment,5591685,Paul,Brooklyn,Clinton Hill,40.68924,-73.9681,Entire home/apt,200,7,10,2018-08-19,0.14,1,0
1016352,Midtown West Modern & Sunny-near Central Park,5593208,Tj,Manhattan,Hell's Kitchen,40.76777,-73.98932,Entire home/apt,550,1,0,,,1,365
1016819,2BR 2Bath duplex w garden & terrace,5596242,Sabrina And Eduardo,Brooklyn,Clinton Hill,40.68771,-73.96186,Entire home/apt,250,6,7,2020-01-02,0.08,1,0
1018181,Master Bedroom  Ideal for 2 - Luxury for 1 !,234547360,Chantel,Brooklyn,Prospect-Lefferts Gardens,40.6627,-73.95875,Private room,74,5,10,2019-10-22,0.11,1,365
1018529,Large 2 BDRM @ McCarren Park!!,5606448,Pete,Brooklyn,Greenpoint,40.72031,-73.9483,Entire home/apt,192,30,73,2019-11-19,0.82,1,313
1020625,PETS Welcome!  XL Luxury UES One Bedroom w/Terrace,5615192,K,Manhattan,Upper East Side,40.77432,-73.95787,Entire home/apt,99,30,53,2019-08-09,0.62,1,44
1021005,Cute Bedroom in Clinton Hill,5619749,Jen,Brooklyn,Bedford-Stuyvesant,40.69017,-73.95493,Private room,50,28,1,2017-01-03,0.02,3,320
1021122,Best of Brooklyn-Whole Apartment,4510788,John,Brooklyn,Prospect Heights,40.67412,-73.96526,Entire home/apt,132,3,36,2015-09-29,0.40,1,78
1021491,Whole Apt to Yourself!: Artsy home by BK Museum,5622682,Sabrina,Brooklyn,Crown Heights,40.66974,-73.958,Entire home/apt,59,3,15,2020-01-01,0.60,1,15
1021957,PRIVATE QUIET SUITE,315606,Cynthia,Brooklyn,Crown Heights,40.67515,-73.95435,Private room,59,3,10,2017-08-26,0.12,2,178
1022204,"Glowing reviews, hip neighborhood",3483960,Keith,Manhattan,Lower East Side,40.72198,-73.98932,Private room,110,3,49,2018-09-05,0.58,1,0
